id,name,survey_year,faculty,department,levell,programme_id,programme,discipline,discipline_group_category,discipline_group_id,discipline_group,intake,admission_criterion,duration_year,duration_month,type,system
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Post Graduate,124,M.A.-Master of Arts,HISTORY AND HERTIAGE MANAGEMENT,Social Science,111,History,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Certificate,76,Certificate-Certificate,Foundation Programme 2,Social Science,111,History,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Post Graduate,124,M.A.-Master of Arts,History & Tourism Management,Social Science,111,History,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Post Graduate,124,M.A.-Master of Arts,HISTORY,Social Science,111,History,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Certificate,76,Certificate-Certificate,Preparatory Programme,Social Science,111,History,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Under Graduate,6,B.A.-Bachelor of Arts,History (Double Degree),Arts,178,Arts,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Under Graduate,6,B.A.-Bachelor of Arts,History,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Certificate,76,Certificate-Certificate,Pre-Foundation Programme,Social Science,111,History,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of History,Certificate,76,Certificate-Certificate,Foundation Programme 1,Social Science,111,History,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,BUSINESS STUDIES,Commerce,9,Commerce,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,FINANCE AND INVESEMENT,Commerce,9,Commerce,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,PG Diploma,155,PG Diploma-Post Graduate Diploma,RETAILING,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,PG Diploma,155,PG Diploma-Post Graduate Diploma,FINANCE AND TAXATION,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,PG Diploma,155,PG Diploma-Post Graduate Diploma,CO-OPERATIVE MANAGEMENT,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,ACCOUNTIN AND FINANCE,Commerce,9,Commerce,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,Enterpreneurship,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,COMPUTER APPLICATION,Commerce,9,Commerce,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,ACCOUNTING AND FINANCE,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,MARKETING,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,COMMERCE,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,PG Diploma,155,PG Diploma-Post Graduate Diploma,BANKING AND INSURANCE,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Diploma,82,Diploma-Diploma,CONSUMER AWARNESS AND RIGHTS,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,CO-OPERATIVE MANAGEMENT,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,BANKING AND INSURANCE MANAGEMENT,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,COMPUTER APPLICATIONS,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Post Graduate,93,M.Com.-Master of Commerce,Education Management,Commerce,9,Commerce,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Certificate,76,Certificate-Certificate,OFFICE MANAGEMENT,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,MARKETING MANAGEMENT,Commerce,9,Commerce,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,B.COM,Commerce,9,Commerce,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Diploma,82,Diploma-Diploma,ACCOUNTING AND FINANCE,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,INTERNATIONAL BUSINESS,Commerce,9,Commerce,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Commerce,Under Graduate,12,B.Com.-Bachelor of Commerce,DOUBLE DEGREE,Commerce,9,Commerce,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Centre for Rural Development,Under Graduate,6,B.A.-Bachelor of Arts,Rural Management,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Centre for Rural Development,Post Graduate,124,M.A.-Master of Arts,RURAL MANAGEMENT,Social Science,114,Public Administration,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Economics,PG Diploma,155,PG Diploma-Post Graduate Diploma,Diploma in Rural Development,Social Science,109,Economics,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Economics,Under Graduate,6,B.A.-Bachelor of Arts,Economics (Double Degree),Arts,178,Arts,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Economics,Post Graduate,124,M.A.-Master of Arts,NGO Management,Social Science,109,Economics,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Economics,Post Graduate,124,M.A.-Master of Arts,ENVIRONMENTAL ECONOMICS,Social Science,109,Economics,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Economics,Post Graduate,124,M.A.-Master of Arts,ECONOMICS,Social Science,109,Economics,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Post Graduate,153,M.S.W.-Master of Social Work,Master of Social Work,Social Work,117,Social Work,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Under Graduate,6,B.A.-Bachelor of Arts,Social Welfare Administration,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Post Graduate,124,M.A.-Master of Arts,SOCIAL WELFARE ADMINISTRATION,Social Science,115,Sociology,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Under Graduate,6,B.A.-Bachelor of Arts,Social works,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Under Graduate,6,B.A.-Bachelor of Arts,Sociology,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Diploma,82,Diploma-Diploma,SELF-HELP GROUP MANAGEMENT,Social Work,117,Social Work,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Under Graduate,6,B.A.-Bachelor of Arts,Sociology Double Degree,Arts,178,Arts,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,PG Diploma,155,PG Diploma-Post Graduate Diploma,SOCIOLOGY OF HEALTH,Social Science,115,Sociology,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Post Graduate,124,M.A.-Master of Arts,SOCIOLOGY,Social Science,115,Sociology,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Sociology,Under Graduate,6,B.A.-Bachelor of Arts,Human Rights,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Post Graduate,124,M.A.-Master of Arts,POPULATION STUDIES,Social Science,114,Public Administration,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Under Graduate,6,B.A.-Bachelor of Arts,Political Science (Double Degree),Arts,178,Arts,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Post Graduate,124,M.A.-Master of Arts,DEVELOPMENT ADMINISTRATION,Social Science,112,Political Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Post Graduate,124,M.A.-Master of Arts,POLICE ADMINISTRATION,Defence Studies,11,Defence Studies,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Under Graduate,6,B.A.-Bachelor of Arts,Police Administration,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Under Graduate,6,B.A.-Bachelor of Arts,Political Science,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Diploma,82,Diploma-Diploma,PUBLIC ADMINISTRATION,Social Science,114,Public Administration,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Post Graduate,124,M.A.-Master of Arts,INTERNATIONAL RELATIONS,Social Science,112,Political Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Post Graduate,124,M.A.-Master of Arts,PUBLIC ADMINISTRATION,Social Science,114,Public Administration,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Post Graduate,124,M.A.-Master of Arts,HUMAN RIGHTS,Social Science,112,Political Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,PG Diploma,155,PG Diploma-Post Graduate Diploma,HUMAN RESOURCE MANAGEMENT,Social Science,114,Public Administration,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Diploma,82,Diploma-Diploma,SOCIAL WELFARE ADMINISTRATION,Social Science,114,Public Administration,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,PG Diploma,155,PG Diploma-Post Graduate Diploma,HUMAN RIGHTS,Social Science,114,Public Administration,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Diploma,82,Diploma-Diploma,HUMAN RIGHTS,Social Science,114,Public Administration,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Diploma,82,Diploma-Diploma,POLICE ADMINISTRATION,Defence Studies,11,Defence Studies,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,PG Diploma,155,PG Diploma-Post Graduate Diploma,NGO MANAGEMENT,Social Science,114,Public Administration,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Under Graduate,6,B.A.-Bachelor of Arts,Public Administration,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Political Science & Public Administration,Under Graduate,6,B.A.-Bachelor of Arts,Population Studies,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,Diploma,82,Diploma-Diploma,MASS COMMUNICATION,Foreign Language,31,English,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,Certificate,76,Certificate-Certificate,SPOKEN ENGLISH,Foreign Language,31,English,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,Under Graduate,6,B.A.-Bachelor of Arts,English,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,Post Graduate,124,M.A.-Master of Arts,ENGLISH,Foreign Language,31,English,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,Diploma,82,Diploma-Diploma,ENGLISH JOURNALISM,Foreign Language,31,English,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,PG Diploma,155,PG Diploma-Post Graduate Diploma,ENGLISH LANGUAGE AND TEACHING,Foreign Language,31,English,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,Under Graduate,6,B.A.-Bachelor of Arts,English and Communication,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of English,Under Graduate,6,B.A.-Bachelor of Arts,English (Double Degree),Arts,178,Arts,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Library & Information Science,Under Graduate,19,B.Lib.I.Sc.-Bachelor of Library & Information Science,LIBRARY AND INFORMATION SCIENCE,Library & Information Science,53,Library & Information Science,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Library & Information Science,Post Graduate,102,M.Lib.Sc. -Master of Library Science,MASTER OF LIBRARY AND INFORMATION SCENCE,Library & Information Science,53,Library & Information Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Library & Information Science,Certificate,76,Certificate-Certificate,LIBARARY AND INFORMATION SCIENCE,Library & Information Science,53,Library & Information Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,Bachelor of Business Law,Law,52,Law,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,PG Diploma,155,PG Diploma-Post Graduate Diploma,Criminology & Forensic Science,Law,52,Law,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,Bachelor of General Law,Law,52,Law,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,Diploma,82,Diploma-Diploma,Labour Laws with Administrative Law,Law,52,Law,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,Under Graduate,87,L.L.B.-Bachelor of Law or Laws,Bachelor of Academic Law,Law,52,Law,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,Diploma,82,Diploma-Diploma,Law of Taxation,Law,52,Law,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,Post Graduate,89,L.L.M.-Master of Law or Laws,LLM,Law,52,Law,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Law,Department of Law,Post Graduate,140,M.L. -Master of Laws,Master of Labour Management,Law,52,Law,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Counselling and Hypnotherapy,Education,12,Education,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Education,Under Graduate,17,B.Ed.-Bachelor of Education,BACHELOR OF EDUCATION,Education,12,Education,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,PARENTAL EDUCATION,Education,12,Education,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Education,Post Graduate,111,M.Sc.-Master of Science,Value Education & Educational Spirituality,Social Science,116,Other Social Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,EDUCATIONAL ADMINISTRATION AND SUPERVISION,Education,12,Education,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Physical Education & Sports Sciences,Post Graduate,111,M.Sc.-Master of Science,Yoga,Science,107,Other Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Physical Education & Sports Sciences,PG Diploma,155,PG Diploma-Post Graduate Diploma,Value Education and Spirituality,Education,12,Education,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Physical Education & Sports Sciences,Diploma,82,Diploma-Diploma,Value Education & Spirituality,Education,12,Education,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Education,Department of Physical Education & Sports Sciences,Post Graduate,111,M.Sc.-Master of Science,Yoga Lateral Entry,Home Science,38,Home Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Centre for Advanced Study in Linguistics,Post Graduate,124,M.A.-Master of Arts,TRANSLATION STUDIES,Social Science,116,Other Social Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Centre for Advanced Study in Linguistics,Post Graduate,124,M.A.-Master of Arts,LINGUISTICS,Indian Language,47,Tamil,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Centre for Advanced Study in Linguistics,PG Diploma,155,PG Diploma-Post Graduate Diploma,NATURAL LANGUAGE PROCESSING,Linguistics,54,Linguistics,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Under Graduate,6,B.A.-Bachelor of Arts,Tamil,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Diploma,82,Diploma-Diploma,SAIVA SIDDHANTHA,Indian Language,47,Tamil,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Certificate,76,Certificate-Certificate,Astrology,Indian Language,47,Tamil,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Diploma,82,Diploma-Diploma,ASTROLOGY,Indian Language,47,Tamil,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Under Graduate,6,B.A.-Bachelor of Arts,Astrology,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Diploma,82,Diploma-Diploma,Tamil Journalism,Indian Language,47,Tamil,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Under Graduate,6,B.A.-Bachelor of Arts,Functional Tamil,Arts,178,Arts,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Post Graduate,124,M.A.-Master of Arts,TAMIL,Indian Language,47,Tamil,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Post Graduate,124,M.A.-Master of Arts,ASTROLOGY,Indian Language,47,Tamil,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Diploma,82,Diploma-Diploma,FOLKLORE,Indian Language,47,Tamil,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Indian Languages,Department of Tamil Studies & Research,Under Graduate,21,B.Litt.-Bachelor of Literature,TAMIL,Linguistics,54,Linguistics,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Agriculture,Department of Horticulture,Diploma,82,Diploma-Diploma,COMMERCIAL FLORICULTURE,Agriculture,1,Agriculture,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Agriculture,Department of Horticulture,PG Diploma,155,PG Diploma-Post Graduate Diploma,DAIRY TECHNOLOGY,Agriculture,1,Agriculture,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Clinical Diabetology,Science,107,Other Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Medical Record Science,Medical Science,78,Other Medical Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,Post Graduate,111,M.Sc.-Master of Science,Master of Health Science in Public Health,Science,107,Other Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Health Science in Accupunture,Science,107,Other Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Health Science in Tobacco Control,Medical Science,78,Other Medical Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,Diploma,82,Diploma-Diploma,Accupunture,Science,107,Other Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Value in Health Care,Medical Science,78,Other Medical Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Health Science in Applied Nutrition,Science,107,Other Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,PG Diploma,155,PG Diploma-Post Graduate Diploma,Health Science in Public Health,Science,107,Other Science,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Medicine,Department of Medical Education,Post Graduate,111,M.Sc.-Master of Science,Diagnostic Ultrasonography,Science,107,Other Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Post Graduate,126,M.B.A.- Master of Business Administration,Human Resource Management Online,Management,133,Business Administration,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Post Graduate,126,M.B.A.- Master of Business Administration,MARKETING MANAGEMENT,Management,133,Business Administration,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Post Graduate,126,M.B.A.- Master of Business Administration,Financial Management,Management,133,Business Administration,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,PG Diploma,155,PG Diploma-Post Graduate Diploma,PERSONNEL MANAGEMENT & INDUSTRIAL RELATIONS,Management,60,Other Management,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Under Graduate,43,B.B.A.-Bachelor of Business Administration,BBA,Management,133,Business Administration,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Diploma,82,Diploma-Diploma,PANCHAYAT RAJ ADMINISTRATION,Management,60,Other Management,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,PG Diploma,155,PG Diploma-Post Graduate Diploma,PUBLIC RELATIONS,Management,60,Other Management,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Under Graduate,30,B.Sc.-Bachelor of Science,Hotel Management Lateral Entry,Home Science,38,Home Science,0,University level Examination,2,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Under Graduate,43,B.B.A.-Bachelor of Business Administration,BBA (Online),Management,133,Business Administration,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,PG Diploma,155,PG Diploma-Post Graduate Diploma,Business Administration,Management,133,Business Administration,0,University level Examination,1,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Under Graduate,43,B.B.A.-Bachelor of Business Administration,BUSINESS APPLICATIONS,Management,133,Business Administration,0,University level Examination,3,0,General,Annual
443,"Annamalai University, Annamalainagar",2015,Faculty of Arts,Department of Business Administration,Post Graduate,126,M.B.A.- Master of Business Administration,E-BUSINESS,Management,133,Business Administration,0,University level Examination,2,0,General,Annual
